ï..station_id	stationname	date	daytype	rides	41.887389	-87.76565
40280	Central-Lake	2/28/2013	W	2359	41.893978	-87.83154
40280	Central-Lake	10/19/2015	W	2429	41.893979	-87.83155
40280	Central-Lake	7/2/2001	W	2213	41.893980	-87.83156
40280	Central-Lake	5/22/2014	W	2406	41.893981	-87.83157
40280	Central-Lake	9/24/2015	W	2576	41.893982	-87.83158
40280	Central-Lake	3/22/2010	W	2455	41.893983	-87.83159
40280	Central-Lake	10/14/2007	U	991	41.893984	-87.83160
40280	Central-Lake	8/25/2016	W	1983	41.893985	-87.83161
40280	Central-Lake	12/22/2015	W	2012	41.893986	-87.83162
40280	Central-Lake	11/7/2015	A	1523	41.893987	-87.83163
40280	Central-Lake	5/17/2006	W	2426	41.893988	-87.83164
40280	Central-Lake	3/4/2017	A	1284	41.893989	-87.83165
40280	Central-Lake	10/28/2003	W	2292	41.893990	-87.83166
40280	Central-Lake	5/29/2005	U	868	41.893991	-87.83167
40280	Central-Lake	5/25/2008	U	1205	41.893992	-87.83168
40280	Central-Lake	9/10/2007	W	2471	41.893993	-87.83169
40280	Central-Lake	9/4/2017	U	973	41.893994	-87.83170
40280	Central-Lake	3/13/2001	W	2502	41.893995	-87.83171
40280	Central-Lake	1/21/2007	U	943	41.893996	-87.83172
40280	Central-Lake	4/13/2003	U	868	41.893997	-87.83173
40280	Central-Lake	10/8/2005	A	1368	41.893998	-87.83174
40280	Central-Lake	6/15/2015	W	2275	41.893999	-87.83175
40280	Central-Lake	11/26/2012	W	2431	41.894000	-87.83176
40280	Central-Lake	4/27/2014	U	1128	41.894001	-87.83177
40280	Central-Lake	12/8/2015	W	2408	41.894002	-87.83178
40280	Central-Lake	1/9/2006	W	2361	41.894003	-87.83179
40280	Central-Lake	9/26/2005	W	2433	41.894004	-87.83180
40280	Central-Lake	8/14/2016	U	1101	41.894005	-87.83181
40280	Central-Lake	11/1/2016	W	2191	41.894006	-87.83182
40280	Central-Lake	11/19/2008	W	2639	41.894007	-87.83183
40280	Central-Lake	9/24/2016	A	1366	41.894008	-87.83184
40280	Central-Lake	10/13/2003	W	1733	41.894009	-87.83185
40280	Central-Lake	11/17/2005	W	2254	41.894010	-87.83186
40280	Central-Lake	12/27/2009	U	1014	41.894011	-87.83187
40280	Central-Lake	5/19/2017	W	1891	41.894012	-87.83188
40280	Central-Lake	8/31/2012	W	2513	41.894013	-87.83189
40280	Central-Lake	2/1/2009	U	1099	41.894014	-87.83190
40280	Central-Lake	3/12/2012	W	2464	41.894015	-87.83191
40280	Central-Lake	12/19/2014	W	2381	41.894016	-87.83192
40280	Central-Lake	12/27/2002	W	1711	41.894017	-87.83193
40280	Central-Lake	3/19/2011	A	1506	41.894018	-87.83194
40280	Central-Lake	7/23/2008	W	2689	41.894019	-87.83195
40280	Central-Lake	4/12/2015	U	1278	41.894020	-87.83196
40280	Central-Lake	1/25/2009	U	982	41.894021	-87.83197
40280	Central-Lake	12/2/2010	W	2346	41.894022	-87.83198
40280	Central-Lake	9/13/2011	W	2684	41.894023	-87.83199
40280	Central-Lake	10/29/2008	W	2751	41.894024	-87.83200
40280	Central-Lake	7/2/2013	W	2251	41.894025	-87.83201
40280	Central-Lake	11/10/2008	W	2351	41.894026	-87.83202
40280	Central-Lake	10/2/2011	U	1309	41.894027	-87.83203
40280	Central-Lake	1/14/2015	W	2196	41.894028	-87.83204
40280	Central-Lake	8/29/2006	W	2261	41.894029	-87.83205
40280	Central-Lake	9/17/2011	A	1641	41.894030	-87.83206
40280	Central-Lake	10/7/2014	W	2576	41.894031	-87.83207
40280	Central-Lake	1/19/2017	W	2092	41.894032	-87.83208
40280	Central-Lake	2/8/2004	U	846	41.894033	-87.83209
40280	Central-Lake	2/20/2010	A	1550	41.894034	-87.83210
40280	Central-Lake	6/3/2014	W	2487	41.894035	-87.83211
40280	Central-Lake	6/22/2015	W	2112	41.894036	-87.83212
40280	Central-Lake	5/5/2011	W	2372	41.894037	-87.83213
40280	Central-Lake	6/15/2011	W	2287	41.894038	-87.83214
40280	Central-Lake	8/25/2004	W	1869	41.894039	-87.83215
40280	Central-Lake	9/13/2015	U	1289	41.894040	-87.83216
40280	Central-Lake	4/7/2017	W	1865	41.894041	-87.83217
40280	Central-Lake	5/13/2007	U	1080	41.894042	-87.83218
40280	Central-Lake	3/2/2017	W	2035	41.894043	-87.83219
40280	Central-Lake	9/4/2003	W	2282	41.894044	-87.83220
40280	Central-Lake	7/6/2014	U	1268	41.894045	-87.83221
40280	Central-Lake	10/4/2008	A	1738	41.894046	-87.83222
40280	Central-Lake	10/28/2011	W	2505	41.894047	-87.83223
40280	Central-Lake	11/4/2001	U	933	41.894048	-87.83224
40280	Central-Lake	1/27/2001	A	1284	41.894049	-87.83225
40280	Central-Lake	2/5/2009	W	2440	41.894050	-87.83226
40280	Central-Lake	7/28/2006	W	2327	41.894051	-87.83227
40280	Central-Lake	7/1/2011	W	2384	41.894052	-87.83228
40280	Central-Lake	3/20/2006	W	2303	41.894053	-87.83229
40280	Central-Lake	11/14/2017	W	1988	41.894054	-87.83230
40280	Central-Lake	3/14/2007	W	2240	41.894055	-87.83231
40280	Central-Lake	12/13/2008	A	1473	41.894056	-87.83232
40280	Central-Lake	10/1/2002	W	2526	41.894057	-87.83233
40280	Central-Lake	4/3/2008	W	2669	41.894058	-87.83234
40280	Central-Lake	1/24/2017	W	2041	41.894059	-87.83235
40280	Central-Lake	5/26/2014	U	1227	41.894060	-87.83236
40280	Central-Lake	2/27/2009	W	2546	41.894061	-87.83237
40280	Central-Lake	3/30/2012	W	2269	41.894062	-87.83238
40280	Central-Lake	6/22/2017	W	1872	41.894063	-87.83239
40280	Central-Lake	10/16/2008	W	2710	41.894064	-87.83240
40280	Central-Lake	5/12/2009	W	2549	41.894065	-87.83241
40280	Central-Lake	1/11/2014	A	1625	41.894066	-87.83242
40280	Central-Lake	10/16/2005	U	972	41.894067	-87.83243
40280	Central-Lake	6/6/2013	W	2468	41.894068	-87.83244
40280	Central-Lake	12/19/2009	A	1405	41.894069	-87.83245
40280	Central-Lake	5/8/2015	W	2521	41.894070	-87.83246
40280	Central-Lake	3/20/2011	U	955	41.894071	-87.83247
40280	Central-Lake	9/14/2010	W	2756	41.894072	-87.83248
40280	Central-Lake	10/10/2008	W	2878	41.894073	-87.83249
40280	Central-Lake	11/21/2004	U	953	41.894074	-87.83250
40280	Central-Lake	7/4/2014	U	1758	41.894075	-87.83251
40280	Central-Lake	2/20/2002	W	2302	41.894076	-87.83252
40280	Central-Lake	2/16/2016	W	2166	41.894077	-87.83253
40280	Central-Lake	5/31/2014	A	1644	41.894078	-87.83254
40280	Central-Lake	1/6/2006	W	2219	41.894079	-87.83255
40280	Central-Lake	7/29/2010	W	2417	41.894080	-87.83256
40280	Central-Lake	10/14/2003	W	2318	41.894081	-87.83257
40280	Central-Lake	7/21/2006	W	2560	41.894082	-87.83258
40280	Central-Lake	7/9/2002	W	2167	41.894083	-87.83259
40280	Central-Lake	5/11/2012	W	2581	41.894084	-87.83260
40280	Central-Lake	4/17/2002	W	2023	41.894085	-87.83261
40280	Central-Lake	7/24/2016	U	1085	41.894086	-87.83262
40280	Central-Lake	8/29/2015	A	1464	41.894087	-87.83263
40280	Central-Lake	9/10/2008	W	3038	41.894088	-87.83264
40280	Central-Lake	7/3/2006	W	2456	41.894089	-87.83265
40280	Central-Lake	12/27/2013	W	1998	41.894090	-87.83266
40280	Central-Lake	2/26/2016	W	2181	41.894091	-87.83267
40280	Central-Lake	12/4/2012	W	2465	41.894092	-87.83268
40280	Central-Lake	10/3/2015	A	1559	41.894093	-87.83269
40280	Central-Lake	10/17/2005	W	2404	41.894094	-87.83270
40280	Central-Lake	3/29/2011	W	2341	41.894095	-87.83271
40280	Central-Lake	12/31/2002	W	1845	41.894096	-87.83272
40280	Central-Lake	7/11/2003	W	2159	41.894097	-87.83273
40280	Central-Lake	12/3/2008	W	2574	41.894098	-87.83274
40280	Central-Lake	10/30/2008	W	2735	41.894099	-87.83275
40280	Central-Lake	10/24/2003	W	2356	41.894100	-87.83276
40280	Central-Lake	5/14/2001	W	2185	41.894101	-87.83277
40280	Central-Lake	6/21/2014	A	1544	41.894102	-87.83278
40280	Central-Lake	7/1/2001	U	1061	41.894103	-87.83279
40280	Central-Lake	6/6/2016	W	2106	41.894104	-87.83280
40280	Central-Lake	1/25/2014	A	1253	41.894105	-87.83281
40280	Central-Lake	7/7/2009	W	2329	41.894106	-87.83282
40280	Central-Lake	6/10/2010	W	2570	41.894107	-87.83283
40280	Central-Lake	3/14/2005	W	2104	41.894108	-87.83284
40280	Central-Lake	7/4/2002	U	1002	41.894109	-87.83285
40280	Central-Lake	10/10/2006	W	2691	41.894110	-87.83286
40280	Central-Lake	2/1/2013	W	2084	41.894111	-87.83287
40280	Central-Lake	10/27/2011	W	2697	41.894112	-87.83288
40280	Central-Lake	11/1/2009	U	1273	41.894113	-87.83289
40280	Central-Lake	9/11/2011	U	1197	41.894114	-87.83290
40280	Central-Lake	9/25/2002	W	2381	41.894115	-87.83291
40280	Central-Lake	3/3/2001	A	1501	41.894116	-87.83292
40280	Central-Lake	12/4/2006	W	2222	41.894117	-87.83293
40280	Central-Lake	3/29/2005	W	2205	41.894118	-87.83294
40280	Central-Lake	11/7/2001	W	2439	41.894119	-87.83295
40280	Central-Lake	12/3/2003	W	2489	41.894120	-87.83296
40280	Central-Lake	11/17/2002	U	819	41.894121	-87.83297
40280	Central-Lake	2/6/2014	W	2243	41.894122	-87.83298
40280	Central-Lake	12/1/2004	W	2340	41.894123	-87.83299
40280	Central-Lake	6/23/2017	W	1970	41.894124	-87.83300
40280	Central-Lake	7/7/2017	W	2108	41.894125	-87.83301
40280	Central-Lake	9/6/2001	W	2627	41.894126	-87.83302
40280	Central-Lake	3/12/2013	W	2214	41.894127	-87.83303
40280	Central-Lake	12/15/2005	W	2295	41.894128	-87.83304
40280	Central-Lake	1/9/2005	U	815	41.894129	-87.83305
40280	Central-Lake	4/2/2008	W	2687	41.894130	-87.83306
40280	Central-Lake	8/31/2009	W	2319	41.894131	-87.83307
40280	Central-Lake	9/24/2008	W	2946	41.894132	-87.83308
40280	Central-Lake	2/3/2001	A	1290	41.894133	-87.83309
40280	Central-Lake	2/2/2012	W	2569	41.894134	-87.83310
40280	Central-Lake	11/9/2013	A	1620	41.894135	-87.83311
40280	Central-Lake	10/2/2007	W	2660	41.894136	-87.83312
40280	Central-Lake	4/2/2011	A	1548	41.894137	-87.83313
40280	Central-Lake	3/26/2013	W	2058	41.894138	-87.83314
40280	Central-Lake	12/21/2010	W	1926	41.894139	-87.83315
40280	Central-Lake	7/12/2002	W	2167	41.894140	-87.83316
40280	Central-Lake	6/24/2015	W	2232	41.894141	-87.83317
40280	Central-Lake	8/4/2011	W	2443	41.894142	-87.83318
40280	Central-Lake	4/7/2011	W	2185	41.894143	-87.83319
40280	Central-Lake	8/8/2010	U	1206	41.894144	-87.83320
40280	Central-Lake	7/12/2007	W	2222	41.894145	-87.83321
40280	Central-Lake	7/29/2008	W	2474	41.894146	-87.83322
40280	Central-Lake	1/13/2011	W	2246	41.894147	-87.83323
40280	Central-Lake	12/22/2007	A	1425	41.894148	-87.83324
40280	Central-Lake	5/22/2008	W	2709	41.894149	-87.83325
40280	Central-Lake	9/11/2013	W	2382	41.894150	-87.83326
40280	Central-Lake	5/16/2015	A	1602	41.894151	-87.83327
40280	Central-Lake	12/3/2004	W	2304	41.894152	-87.83328
40280	Central-Lake	4/3/2010	A	1437	41.894153	-87.83329
40280	Central-Lake	1/9/2009	W	2420	41.894154	-87.83330
40280	Central-Lake	1/30/2011	U	997	41.894155	-87.83331
40280	Central-Lake	2/14/2001	W	2529	41.894156	-87.83332
40280	Central-Lake	10/27/2009	W	2569	41.894157	-87.83333
40280	Central-Lake	8/30/2015	U	1257	41.894158	-87.83334
40280	Central-Lake	2/26/2007	W	2156	41.894159	-87.83335
40280	Central-Lake	7/13/2007	W	2237	41.894160	-87.83336
40280	Central-Lake	3/24/2013	U	983	41.894161	-87.83337
40280	Central-Lake	10/30/2003	W	2381	41.894162	-87.83338
40280	Central-Lake	4/10/2011	U	1134	41.894163	-87.83339
40280	Central-Lake	12/16/2003	W	2220	41.894164	-87.83340
40280	Central-Lake	9/5/2003	W	2323	41.894165	-87.83341
40280	Central-Lake	1/14/2009	W	2232	41.894166	-87.83342
40280	Central-Lake	12/17/2011	A	1501	41.894167	-87.83343
40280	Central-Lake	9/12/2001	W	2599	41.894168	-87.83344
40280	Central-Lake	5/6/2015	W	2490	41.894169	-87.83345
40280	Central-Lake	6/4/2004	W	2335	41.894170	-87.83346
40280	Central-Lake	4/19/2001	W	2277	41.894171	-87.83347
40280	Central-Lake	11/16/2017	W	1956	41.894172	-87.83348
40280	Central-Lake	5/31/2004	U	762	41.894173	-87.83349
40280	Central-Lake	11/10/2007	A	1445	41.894174	-87.83350
40280	Central-Lake	12/19/2008	W	2327	41.894175	-87.83351
40280	Central-Lake	9/24/2003	W	2297	41.894176	-87.83352
40280	Central-Lake	7/18/2006	W	2351	41.894177	-87.83353
40280	Central-Lake	2/11/2011	W	2127	41.894178	-87.83354
40280	Central-Lake	10/1/2004	W	2336	41.894179	-87.83355
40280	Central-Lake	12/30/2007	U	960	41.894180	-87.83356
40280	Central-Lake	4/9/2015	W	1990	41.894181	-87.83357
40280	Central-Lake	1/8/2009	W	2394	41.894182	-87.83358
40280	Central-Lake	11/20/2003	W	2449	41.894183	-87.83359
40280	Central-Lake	6/30/2007	A	1704	41.894184	-87.83360
40280	Central-Lake	7/13/2009	W	2402	41.894185	-87.83361
40280	Central-Lake	10/27/2002	U	920	41.894186	-87.83362
40280	Central-Lake	12/31/2009	W	1786	41.894187	-87.83363
40280	Central-Lake	12/31/2006	U	1145	41.894188	-87.83364
40280	Central-Lake	3/23/2014	U	1126	41.894189	-87.83365
40280	Central-Lake	6/14/2008	A	1682	41.894190	-87.83366
40280	Central-Lake	6/1/2010	W	2620	41.894191	-87.83367
40280	Central-Lake	6/25/2005	A	1352	41.894192	-87.83368
40280	Central-Lake	7/17/2015	W	2450	41.894193	-87.83369
40280	Central-Lake	6/20/2003	W	2167	41.894194	-87.83370
40280	Central-Lake	1/29/2015	W	2225	41.894195	-87.83371
40280	Central-Lake	11/27/2016	U	1073	41.894196	-87.83372
40280	Central-Lake	5/18/2007	W	2373	41.894197	-87.83373
40280	Central-Lake	8/25/2005	W	2018	41.894198	-87.83374
40280	Central-Lake	7/25/2017	W	1938	41.894199	-87.83375
40280	Central-Lake	6/20/2004	U	894	41.894200	-87.83376
40280	Central-Lake	12/29/2005	W	1887	41.894201	-87.83377
40280	Central-Lake	8/23/2008	A	1605	41.894202	-87.83378
40280	Central-Lake	6/15/2004	W	2134	41.894203	-87.83379
40280	Central-Lake	6/8/2005	W	2286	41.894204	-87.83380
40280	Central-Lake	1/2/2002	W	1802	41.894205	-87.83381
40280	Central-Lake	4/6/2011	W	2400	41.894206	-87.83382
40280	Central-Lake	9/12/2005	W	2377	41.894207	-87.83383
40280	Central-Lake	3/22/2006	W	2441	41.894208	-87.83384
40280	Central-Lake	1/18/2008	W	2409	41.894209	-87.83385
40280	Central-Lake	4/24/2012	W	2458	41.894210	-87.83386
40280	Central-Lake	5/22/2003	W	2268	41.894211	-87.83387
40280	Central-Lake	7/3/2017	W	1754	41.894212	-87.83388
40280	Central-Lake	4/17/2013	W	2144	41.894213	-87.83389
40280	Central-Lake	9/10/2006	U	884	41.894214	-87.83390
40280	Central-Lake	6/19/2014	W	2085	41.894215	-87.83391
40280	Central-Lake	4/23/2013	W	2159	41.894216	-87.83392
40280	Central-Lake	7/8/2007	U	1160	41.894217	-87.83393
40280	Central-Lake	2/1/2004	U	811	41.894218	-87.83394
40280	Central-Lake	7/27/2001	W	2434	41.894219	-87.83395
40280	Central-Lake	10/18/2001	W	2434	41.894220	-87.83396
40280	Central-Lake	1/5/2006	W	2066	41.894221	-87.83397
40280	Central-Lake	10/24/2014	W	2644	41.894222	-87.83398
40280	Central-Lake	2/15/2007	W	2085	41.894223	-87.83399
40280	Central-Lake	12/10/2007	W	2544	41.894224	-87.83400
40280	Central-Lake	7/16/2012	W	2263	41.894225	-87.83401
40280	Central-Lake	9/27/2003	A	1351	41.894226	-87.83402
40280	Central-Lake	1/18/2011	W	2448	41.894227	-87.83403
40280	Central-Lake	2/22/2010	W	2362	41.894228	-87.83404
40280	Central-Lake	5/8/2007	W	2270	41.894229	-87.83405
40280	Central-Lake	9/10/2005	A	1309	41.894230	-87.83406
40280	Central-Lake	8/31/2008	U	1231	41.894231	-87.83407
40280	Central-Lake	6/12/2006	W	2286	41.894232	-87.83408
40280	Central-Lake	12/2/2005	W	2334	41.894233	-87.83409
40280	Central-Lake	5/14/2014	W	2367	41.894234	-87.83410
40280	Central-Lake	8/15/2001	W	2193	41.894235	-87.83411
40280	Central-Lake	8/26/2002	W	1942	41.894236	-87.83412
40280	Central-Lake	11/26/2007	W	2592	41.894237	-87.83413
40280	Central-Lake	6/11/2004	W	2181	41.894238	-87.83414
40280	Central-Lake	3/4/2005	W	2252	41.894239	-87.83415
40280	Central-Lake	9/21/2001	W	2620	41.894240	-87.83416
40280	Central-Lake	12/18/2009	W	2402	41.894241	-87.83417
40280	Central-Lake	1/27/2015	W	2295	41.894242	-87.83418
40280	Central-Lake	3/4/2007	U	973	41.894243	-87.83419
40280	Central-Lake	6/10/2002	W	2238	41.894244	-87.83420
40280	Central-Lake	10/9/2011	U	1256	41.894245	-87.83421
40280	Central-Lake	3/10/2015	W	2398	41.894246	-87.83422
40280	Central-Lake	2/6/2007	W	1928	41.894247	-87.83423
40280	Central-Lake	10/29/2006	U	973	41.894248	-87.83424
40280	Central-Lake	5/26/2004	W	2098	41.894249	-87.83425
40280	Central-Lake	3/15/2002	W	2301	41.894250	-87.83426
40280	Central-Lake	2/15/2011	W	2478	41.894251	-87.83427
40280	Central-Lake	4/12/2013	W	2258	41.894252	-87.83428
40280	Central-Lake	1/17/2017	W	2087	41.894253	-87.83429
40280	Central-Lake	3/28/2004	U	857	41.894254	-87.83430
40280	Central-Lake	3/16/2009	W	2490	41.894255	-87.83431
40280	Central-Lake	8/1/2015	A	1789	41.894256	-87.83432
40280	Central-Lake	1/31/2004	A	1174	41.894257	-87.83433
40280	Central-Lake	9/29/2009	W	2697	41.894258	-87.83434
40280	Central-Lake	8/21/2005	U	1023	41.894259	-87.83435
40280	Central-Lake	8/8/2003	W	2216	41.894260	-87.83436
40280	Central-Lake	3/18/2002	W	2217	41.894261	-87.83437
40280	Central-Lake	1/15/2006	U	967	41.894262	-87.83438
40280	Central-Lake	9/14/2007	W	2602	41.894263	-87.83439
40280	Central-Lake	2/17/2002	U	923	41.894264	-87.83440
40280	Central-Lake	1/13/2008	U	1026	41.894265	-87.83441
40280	Central-Lake	4/7/2002	U	755	41.894266	-87.83442
40280	Central-Lake	11/19/2001	W	2302	41.894267	-87.83443
40280	Central-Lake	8/24/2004	W	1894	41.894268	-87.83444
40280	Central-Lake	11/20/2007	W	2551	41.894269	-87.83445
40280	Central-Lake	1/12/2004	W	2211	41.894270	-87.83446
40280	Central-Lake	1/25/2006	W	2373	41.894271	-87.83447
40280	Central-Lake	11/4/2016	W	2267	41.894272	-87.83448
40280	Central-Lake	9/28/2009	W	2522	41.894273	-87.83449
40280	Central-Lake	1/5/2009	W	2481	41.894274	-87.83450
40280	Central-Lake	7/4/2005	U	995	41.894275	-87.83451
40280	Central-Lake	3/1/2001	W	2626	41.894276	-87.83452
40280	Central-Lake	1/14/2004	W	2214	41.894277	-87.83453
40280	Central-Lake	7/24/2015	W	2495	41.894278	-87.83454
40280	Central-Lake	3/2/2012	W	2442	41.894279	-87.83455
40280	Central-Lake	4/16/2011	A	1330	41.894280	-87.83456
40280	Central-Lake	9/9/2005	W	2487	41.894281	-87.83457
40280	Central-Lake	11/12/2015	W	2437	41.894282	-87.83458
40280	Central-Lake	7/18/2015	A	1547	41.894283	-87.83459
40280	Central-Lake	9/16/2007	U	1059	41.894284	-87.83460
40280	Central-Lake	3/7/2003	W	2208	41.894285	-87.83461
40280	Central-Lake	3/12/2005	A	1195	41.894286	-87.83462
40280	Central-Lake	4/14/2006	W	2042	41.894287	-87.83463
40280	Central-Lake	11/21/2003	W	2276	41.894288	-87.83464
40280	Central-Lake	10/23/2013	W	2569	41.894289	-87.83465
40280	Central-Lake	1/22/2013	W	2095	41.894290	-87.83466
40280	Central-Lake	2/25/2015	W	2304	41.894291	-87.83467
40280	Central-Lake	1/20/2009	W	2533	41.894292	-87.83468
40280	Central-Lake	9/19/2004	U	920	41.894293	-87.83469
40280	Central-Lake	2/2/2008	A	1459	41.894294	-87.83470
40280	Central-Lake	3/11/2001	U	850	41.894295	-87.83471
40280	Central-Lake	3/14/2012	W	2757	41.894296	-87.83472
40280	Central-Lake	2/1/2007	W	2204	41.894297	-87.83473
40280	Central-Lake	8/4/2007	A	1372	41.894298	-87.83474
40280	Central-Lake	12/11/2009	W	2311	41.894299	-87.83475
40280	Central-Lake	3/1/2008	A	1475	41.894300	-87.83476
40280	Central-Lake	5/8/2003	W	2371	41.894301	-87.83477
40280	Central-Lake	2/9/2017	W	2073	41.894302	-87.83478
40280	Central-Lake	9/13/2012	W	2433	41.894303	-87.83479
40280	Central-Lake	5/24/2012	W	2553	41.894304	-87.83480
40280	Central-Lake	8/24/2002	A	1326	41.894305	-87.83481
40280	Central-Lake	7/20/2016	W	2035	41.894306	-87.83482
40280	Central-Lake	8/8/2012	W	2268	41.894307	-87.83483
40280	Central-Lake	10/7/2012	U	1211	41.894308	-87.83484
40280	Central-Lake	3/15/2009	U	1096	41.894309	-87.83485
40280	Central-Lake	1/12/2012	W	2260	41.894310	-87.83486
40280	Central-Lake	3/15/2012	W	2661	41.894311	-87.83487
40280	Central-Lake	11/10/2004	W	2357	41.894312	-87.83488
40280	Central-Lake	4/19/2007	W	2200	41.894313	-87.83489
40280	Central-Lake	6/21/2010	W	2102	41.894314	-87.83490
40280	Central-Lake	8/12/2017	A	1395	41.894315	-87.83491
40280	Central-Lake	5/1/2015	W	2741	41.894316	-87.83492
40280	Central-Lake	3/15/2006	W	2446	41.894317	-87.83493
40280	Central-Lake	3/28/2016	W	2043	41.894318	-87.83494
40280	Central-Lake	3/29/2009	U	961	41.894319	-87.83495
40280	Central-Lake	7/27/2007	W	2162	41.894320	-87.83496
40280	Central-Lake	4/15/2001	U	814	41.894321	-87.83497
40280	Central-Lake	10/18/2002	W	2496	41.894322	-87.83498
40280	Central-Lake	11/23/2002	A	1330	41.894323	-87.83499
40280	Central-Lake	6/2/2012	A	1753	41.894324	-87.83500
40280	Central-Lake	3/9/2012	W	2457	41.894325	-87.83501
40280	Central-Lake	4/13/2008	U	1037	41.894326	-87.83502
40280	Central-Lake	3/5/2001	W	2043	41.894327	-87.83503
40280	Central-Lake	9/22/2017	W	2098	41.894328	-87.83504
40280	Central-Lake	8/11/2002	U	933	41.894329	-87.83505
40280	Central-Lake	8/16/2011	W	2307	41.894330	-87.83506
40280	Central-Lake	9/26/2008	W	2763	41.894331	-87.83507
40280	Central-Lake	3/18/2011	W	2368	41.894332	-87.83508
40280	Central-Lake	2/11/2006	A	1409	41.894333	-87.83509
40280	Central-Lake	6/28/2011	W	2423	41.894334	-87.83510
40280	Central-Lake	1/1/2015	U	985	41.894335	-87.83511
40280	Central-Lake	7/10/2011	U	1199	41.894336	-87.83512
40280	Central-Lake	3/26/2003	W	2248	41.894337	-87.83513
40280	Central-Lake	11/11/2014	W	1961	41.894338	-87.83514
40280	Central-Lake	11/6/2010	A	1503	41.894339	-87.83515
40280	Central-Lake	2/9/2005	W	2194	41.894340	-87.83516
40280	Central-Lake	12/11/2007	W	2331	41.894341	-87.83517
40280	Central-Lake	8/11/2013	U	1379	41.894342	-87.83518
40280	Central-Lake	10/15/2006	U	992	41.894343	-87.83519
40280	Central-Lake	7/27/2009	W	2327	41.894344	-87.83520
40280	Central-Lake	8/9/2009	U	1244	41.894345	-87.83521
40280	Central-Lake	1/27/2003	W	2200	41.894346	-87.83522
40280	Central-Lake	7/23/2003	W	2200	41.894347	-87.83523
40280	Central-Lake	8/15/2014	W	2436	41.894348	-87.83524
40280	Central-Lake	4/22/2005	W	2125	41.894349	-87.83525
40280	Central-Lake	9/28/2017	W	2086	41.894350	-87.83526
40280	Central-Lake	5/4/2001	W	2564	41.894351	-87.83527
40280	Central-Lake	10/14/2014	W	2460	41.894352	-87.83528
40280	Central-Lake	6/7/2007	W	2310	41.894353	-87.83529
40280	Central-Lake	4/13/2009	W	2233	41.894354	-87.83530
40280	Central-Lake	2/15/2006	W	2396	41.894355	-87.83531
40280	Central-Lake	5/14/2004	W	2137	41.894356	-87.83532
40280	Central-Lake	6/23/2009	W	2354	41.894357	-87.83533
40280	Central-Lake	1/31/2008	W	2389	41.894358	-87.83534
40280	Central-Lake	9/29/2013	U	1127	41.894359	-87.83535
40280	Central-Lake	4/23/2009	W	2362	41.894360	-87.83536
40280	Central-Lake	7/10/2001	W	2167	41.894361	-87.83537
40280	Central-Lake	6/1/2005	W	2319	41.894362	-87.83538
40280	Central-Lake	4/25/2012	W	2350	41.894363	-87.83539
40280	Central-Lake	2/8/2013	W	2374	41.894364	-87.83540
40280	Central-Lake	8/5/2001	U	1003	41.894365	-87.83541
40280	Central-Lake	11/28/2002	U	791	41.894366	-87.83542
40280	Central-Lake	5/8/2002	W	2313	41.894367	-87.83543
40280	Central-Lake	4/17/2001	W	2160	41.894368	-87.83544
40280	Central-Lake	11/21/2013	W	2349	41.894369	-87.83545
40280	Central-Lake	6/28/2016	W	2063	41.894370	-87.83546
40280	Central-Lake	12/4/2016	U	1002	41.894371	-87.83547
40280	Central-Lake	8/17/2014	U	1266	41.894372	-87.83548
40280	Central-Lake	3/24/2017	W	2094	41.894373	-87.83549
40280	Central-Lake	3/10/2011	W	2337	41.894374	-87.83550
40280	Central-Lake	10/24/2011	W	2542	41.894375	-87.83551
40280	Central-Lake	11/23/2011	W	2528	41.894376	-87.83552
40280	Central-Lake	7/1/2008	W	2801	41.894377	-87.83553
40280	Central-Lake	2/24/2013	U	1123	41.894378	-87.83554
40280	Central-Lake	11/21/2012	W	2485	41.894379	-87.83555
40280	Central-Lake	8/26/2007	U	1050	41.894380	-87.83556
40280	Central-Lake	2/9/2009	W	2451	41.894381	-87.83557
40280	Central-Lake	7/17/2017	W	1959	41.894382	-87.83558
40280	Central-Lake	1/10/2017	W	1989	41.894383	-87.83559
40280	Central-Lake	10/5/2004	W	2336	41.894384	-87.83560
40280	Central-Lake	6/21/2001	W	2083	41.894385	-87.83561
40280	Central-Lake	5/31/2016	W	1973	41.894386	-87.83562
40280	Central-Lake	10/6/2009	W	2646	41.894387	-87.83563
40280	Central-Lake	11/22/2006	W	2383	41.894388	-87.83564
40280	Central-Lake	7/20/2004	W	2076	41.894389	-87.83565
40280	Central-Lake	10/24/2008	W	2515	41.894390	-87.83566
40280	Central-Lake	2/2/2013	A	1224	41.894391	-87.83567
40280	Central-Lake	8/18/2011	W	2420	41.894392	-87.83568
40280	Central-Lake	3/28/2014	W	2366	41.894393	-87.83569
40280	Central-Lake	4/13/2007	W	2189	41.894394	-87.83570
40280	Central-Lake	9/26/2009	A	1697	41.894395	-87.83571
40280	Central-Lake	9/8/2017	W	2029	41.894396	-87.83572
40280	Central-Lake	1/14/2003	W	2384	41.894397	-87.83573
40280	Central-Lake	6/2/2011	W	2461	41.894398	-87.83574
40280	Central-Lake	6/9/2007	A	1628	41.894399	-87.83575
40280	Central-Lake	7/3/2008	W	3894	41.894400	-87.83576
40280	Central-Lake	5/7/2006	U	962	41.894401	-87.83577
